,player_name,player_height,Pos,3P%,3PA,Season
19586,Jon Barry,195.58,SG,0.344,2.0,2004
19587,Jon Barry,195.58,SG,0.451,2.5,2004
19588,Jon Barry,195.58,SG,0.375,1.6,2005
19610,Mark Blount,213.36,C,0.29,0.4,2006
19611,Mark Blount,213.36,C,0.386,0.6,2007
19612,Mark Blount,213.36,C,0.407,1.4,2008
19613,Keyon Dooling,190.5,PG,0.35,1.1,2000
19614,Keyon Dooling,190.5,PG,0.286,1.0,2001
19615,Keyon Dooling,190.5,SG,0.36,2.5,2002
19616,Keyon Dooling,190.5,PG,0.174,0.8,2003
19617,Keyon Dooling,190.5,PG,0.253,1.0,2004
19618,Keyon Dooling,190.5,PG,0.302,0.9,2005
19619,Keyon Dooling,190.5,SG,0.323,1.5,2006
19620,Keyon Dooling,190.5,PG,0.338,0.9,2007
19621,Keyon Dooling,190.5,PG,0.421,3.1,2008
19622,Keyon Dooling,190.5,PG,0.376,3.0,2009
19623,Keyon Dooling,190.5,PG,0.346,2.9,2010
19624,Keyon Dooling,190.5,SG,0.333,1.8,2011
19625,Keyon Dooling,190.5,PG,0.417,1.7,2012
19626,Marcus Fizer,203.2,PF,0.256,0.5,2000
19627,Marcus Fizer,203.2,PF,0.171,0.5,2001
19628,Marcus Fizer,203.2,PF,0.167,0.2,2002
19629,Marcus Fizer,203.2,SF,0.118,0.4,2003
19637,Marcus Camby,210.82,C,0.4,0.2,2002
19640,Marcus Camby,210.82,C,0.091,0.2,2005
19642,Marcus Camby,210.82,C,0.3,0.3,2007
19650,Marcus Camby,210.82,C,0.4,0.3,2011
19652,Marc Jackson,208.28,C,0.217,0.5,2000
19666,Malik Rose,200.66,PF,0.176,0.3,2000
19672,Malik Rose,200.66,PF,0.167,0.2,2004
19676,Malik Rose,200.66,PF,0.0,0.2,2008
19677,Malik Rose,200.66,PF,0.0,0.2,2008
19678,Malik Rose,200.66,PF,0.0,0.2,2008
19695,Lucious Harris,195.58,SG,0.308,0.8,1997
19696,Lucious Harris,195.58,SG,0.22,1.4,1998
19697,Lucious Harris,195.58,SG,0.33,1.5,1999
19698,Lucious Harris,195.58,SG,0.348,1.8,2000
19699,Lucious Harris,195.58,SG,0.373,1.6,2001
19700,Lucious Harris,195.58,SG,0.346,1.8,2002
19701,Lucious Harris,195.58,PG,0.376,1.5,2003
19702,Lucious Harris,195.58,SG,0.323,0.9,2004
19732,Lindsey Hunter,187.96,PG,0.321,3.7,1997
19733,Lindsey Hunter,187.96,PG,0.386,3.1,1998
19734,Lindsey Hunter,187.96,PG,0.432,4.7,1999
19735,Lindsey Hunter,187.96,PG,0.373,5.0,2000
19736,Lindsey Hunter,187.96,PG,0.38,2.5,2001
19737,Lindsey Hunter,187.96,PG,0.318,3.7,2002
19738,Lindsey Hunter,187.96,SG,0.28,1.5,2003
19739,Lindsey Hunter,187.96,SG,0.274,1.1,2004
19740,Lindsey Hunter,187.96,PG,0.256,1.4,2005
19741,Lindsey Hunter,187.96,PG,0.319,2.3,2006
19742,Lindsey Hunter,187.96,PG,0.269,1.1,2007
19743,Lindsey Hunter,187.96,PG,0.333,1.7,2008
19744,Lindsey Hunter,187.96,PG,0.077,1.0,2009
19761,Lavor Postell,195.58,SG,0.273,0.4,2000
19762,Lavor Postell,195.58,SG,0.231,1.1,2001
19763,Lavor Postell,195.58,SG,0.286,0.6,2002
19764,Latrell Sprewell,195.58,SG,0.188,3.4,1997
19765,Latrell Sprewell,195.58,SF,0.273,2.1,1998
19766,Latrell Sprewell,195.58,SF,0.346,1.5,1999
19767,Latrell Sprewell,195.58,SF,0.304,1.8,2000
19768,Latrell Sprewell,195.58,SF,0.36,5.0,2001
19769,Latrell Sprewell,195.58,SF,0.372,4.9,2002
19770,Latrell Sprewell,195.58,SF,0.331,3.6,2003
19771,Latrell Sprewell,195.58,SF,0.327,2.6,2004
19772,Larry Hughes,195.58,PG,0.154,1.0,1998
19773,Larry Hughes,195.58,SG,0.232,1.5,1999
19774,Larry Hughes,195.58,SG,0.216,1.0,1999
19775,Larry Hughes,195.58,SG,0.243,2.3,1999
19776,Larry Hughes,195.58,SG,0.187,1.5,2000
19777,Larry Hughes,195.58,SG,0.194,1.3,2001
19778,Larry Hughes,195.58,PG,0.367,1.2,2002
19779,Larry Hughes,195.58,SG,0.341,3.8,2003
19780,Larry Hughes,195.58,SG,0.282,3.4,2004
19781,Larry Hughes,195.58,SG,0.368,2.1,2005
19782,Larry Hughes,195.58,SG,0.333,3.2,2006
19783,Larry Hughes,195.58,PG-SG,0.345,2.9,2007
19784,Larry Hughes,195.58,PG,0.341,3.2,2007
19785,Larry Hughes,195.58,SG,0.353,2.4,2007
19786,Larry Hughes,195.58,SF-SG,0.389,3.5,2008
19787,Larry Hughes,195.58,SF,0.392,3.4,2008
19788,Larry Hughes,195.58,SG,0.385,3.6,2008
19789,Larry Hughes,195.58,SG,0.309,3.1,2009
19790,Larry Hughes,195.58,SG,0.289,3.1,2009
19791,Larry Hughes,195.58,SG,0.357,3.0,2009
19792,Larry Hughes,195.58,PG,0.143,0.8,2011
19793,Lamar Odom,208.28,SF,0.36,2.2,1999
19794,Lamar Odom,208.28,PF,0.316,3.3,2000
19795,Lamar Odom,208.28,SF,0.19,2.9,2001
19796,Lamar Odom,208.28,SF,0.326,2.6,2002
19797,Lamar Odom,208.28,PF,0.298,2.6,2003
19798,Lamar Odom,208.28,PF,0.308,1.8,2004
19799,Lamar Odom,208.28,PF,0.372,2.7,2005
19800,Lamar Odom,208.28,PF,0.297,3.3,2006
19801,Lamar Odom,208.28,PF,0.274,1.5,2007
19802,Lamar Odom,208.28,PF,0.32,1.3,2008
19803,Lamar Odom,208.28,PF,0.319,2.2,2009
19804,Lamar Odom,208.28,PF,0.382,2.2,2010
19805,Lamar Odom,208.28,SF,0.252,2.2,2011
19806,Lamar Odom,208.28,PF,0.2,1.1,2012
19807,LaPhonso Ellis,203.2,SF,0.284,2.6,1997
19808,LaPhonso Ellis,203.2,PF,0.2,0.3,1998
19809,LaPhonso Ellis,203.2,PF,0.143,0.4,1999
19810,LaPhonso Ellis,203.2,PF,0.318,0.3,2000
19811,LaPhonso Ellis,203.2,SF,0.306,1.9,2001
19812,LaPhonso Ellis,203.2,PF,0.252,1.9,2002
19845,Kirk Haston,205.74,PF,0.0,0.2,2001
19846,Kirk Haston,205.74,SF,0.0,0.3,2002
19847,Quentin Richardson,198.12,SG,0.331,2.0,2000
19848,Quentin Richardson,198.12,SG,0.381,4.3,2001
19849,Quentin Richardson,198.12,SG,0.308,3.4,2002
19850,Quentin Richardson,198.12,SG,0.352,5.2,2003
19851,Quentin Richardson,198.12,SG,0.358,8.0,2004
19852,Quentin Richardson,198.12,SF,0.34,3.4,2005
19853,Quentin Richardson,198.12,SF,0.376,5.3,2006
19854,Quentin Richardson,198.12,SF,0.322,3.3,2007
19855,Quentin Richardson,198.12,SG,0.365,4.6,2008
19856,Quentin Richardson,198.12,SF,0.397,4.7,2009
19857,Quentin Richardson,198.12,SF,0.288,2.6,2010
19858,Quentin Richardson,198.12,SF,0.347,2.5,2011
19859,Quentin Richardson,198.12,SF,0.25,4.0,2012
19864,Raef LaFrentz,210.82,C,0.387,2.6,1998
19865,Raef LaFrentz,210.82,C,0.328,2.3,1999
19866,Raef LaFrentz,210.82,C,0.367,1.8,2000
19867,Raef LaFrentz,210.82,C,0.388,3.4,2001
19868,Raef LaFrentz,210.82,C,0.434,3.4,2001
19869,Raef LaFrentz,210.82,C,0.305,3.5,2001
19870,Raef LaFrentz,210.82,C,0.405,1.7,2002
19871,Raef LaFrentz,210.82,C,0.2,2.4,2003
19872,Raef LaFrentz,210.82,PF,0.364,2.8,2004
19873,Raef LaFrentz,210.82,PF,0.392,3.5,2005
19874,Raef LaFrentz,210.82,PF,0.087,0.9,2006
19876,Sam Cassell,190.5,PG,0.188,1.1,1997
19877,Sam Cassell,190.5,PG,0.2,1.3,1998
19878,Sam Cassell,190.5,PG,0.143,1.8,1998
19879,Sam Cassell,190.5,PG,0.333,0.8,1998
19880,Sam Cassell,190.5,PG,0.289,1.1,1999
19881,Sam Cassell,190.5,PG,0.306,1.3,2000
19882,Sam Cassell,190.5,PG,0.348,2.8,2001
19883,Sam Cassell,190.5,PG,0.362,2.1,2002
19884,Sam Cassell,190.5,PG,0.398,2.3,2003
19885,Sam Cassell,190.5,PG,0.262,1.7,2004
19886,Sam Cassell,190.5,PG,0.368,2.4,2005
19887,Sam Cassell,190.5,PG,0.294,1.9,2006
19888,Sam Cassell,190.5,PG,0.303,1.4,2007
19889,Sam Cassell,190.5,PG,0.259,1.4,2007
19890,Sam Cassell,190.5,PG,0.409,1.3,2007
19911,Scott Padgett,205.74,PF,0.295,0.9,1999
19912,Scott Padgett,205.74,PF,0.556,0.3,2000
19913,Scott Padgett,205.74,PF,0.434,1.5,2001
19914,Scott Padgett,205.74,PF,0.338,1.6,2002
19915,Scott Padgett,205.74,PF,0.431,1.1,2003
19916,Scott Padgett,205.74,PF,0.397,1.9,2004
19917,Scott Padgett,205.74,PF,0.347,2.0,2005
19918,Scott Padgett,205.74,PF,0.242,1.1,2006
19919,Scott Padgett,205.74,PF,0.276,1.2,2006
19920,Scott Padgett,205.74,PF,0.0,0.6,2006
19936,Sean Marks,208.28,PF,0.0,0.2,1999
19941,Sean Marks,208.28,PF,0.0,0.3,2006
19942,Sean Marks,208.28,C,0.25,0.2,2007
19943,Sean Marks,208.28,C,0.2,0.2,2008
19956,Shammond Williams,185.42,PG,0.296,1.9,1999
19957,Shammond Williams,185.42,PG,0.459,1.9,2000
19958,Shammond Williams,185.42,SG,0.373,1.5,2001
19959,Shammond Williams,185.42,PG,0.356,3.3,2002
19960,Shammond Williams,185.42,PG,0.352,3.1,2002
19961,Shammond Williams,185.42,PG,0.363,3.8,2002
19962,Shammond Williams,185.42,SG-PG,0.3,1.9,2003
19963,Shammond Williams,185.42,SG,0.338,2.0,2003
19964,Shammond Williams,185.42,PG,0.192,1.6,2003
19965,Shammond Williams,185.42,PG,0.4,1.7,2006
19966,Shandon Anderson,198.12,SG,0.219,0.4,1997
19967,Shandon Anderson,198.12,SG,0.341,0.8,1998
19968,Shandon Anderson,198.12,SF,0.351,2.7,1999
19969,Shandon Anderson,198.12,SG,0.271,2.1,2000
19970,Shandon Anderson,198.12,SG,0.277,1.7,2001
19971,Shandon Anderson,198.12,SF,0.371,1.7,2002
19972,Shandon Anderson,198.12,SG,0.281,1.6,2003
19973,Shandon Anderson,198.12,SF-SG,0.172,0.4,2004
19974,Shandon Anderson,198.12,SG,0.0,1.0,2004
19975,Shandon Anderson,198.12,SF,0.179,0.4,2004
19976,Shandon Anderson,198.12,SF,0.263,0.4,2005
19977,Shane Battier,203.2,SF,0.373,3.5,2001
19978,Shane Battier,203.2,SF,0.398,2.8,2002
19979,Shane Battier,203.2,SF,0.349,2.4,2003
19980,Shane Battier,203.2,SG,0.395,2.2,2004
19981,Shane Battier,203.2,SF,0.394,2.0,2005
19982,Shane Battier,203.2,SF,0.421,4.5,2006
19983,Shane Battier,203.2,SF,0.377,4.6,2007
19984,Shane Battier,203.2,SG,0.384,4.0,2008
19985,Shane Battier,203.2,SG,0.362,4.2,2009
19986,Shane Battier,203.2,SF,0.382,3.3,2010
19987,Shane Battier,203.2,SF,0.391,3.8,2010
19988,Shane Battier,203.2,SF,0.333,1.8,2010
19989,Shane Battier,203.2,SF,0.339,2.8,2011
19990,Shane Battier,203.2,SF,0.43,4.4,2012
19991,Shane Battier,203.2,SF,0.348,2.9,2013
19992,Shareef Abdur-Rahim,205.74,SF,0.412,0.6,1997
19993,Shareef Abdur-Rahim,205.74,SF,0.306,0.7,1998
19994,Shareef Abdur-Rahim,205.74,SF,0.302,1.2,1999
19995,Shareef Abdur-Rahim,205.74,SF,0.188,0.8,2000
19996,Shareef Abdur-Rahim,205.74,PF,0.3,0.9,2001
19997,Shareef Abdur-Rahim,205.74,PF,0.35,0.7,2002
19998,Shareef Abdur-Rahim,205.74,PF,0.265,0.4,2003
19999,Shareef Abdur-Rahim,205.74,PF,0.217,0.4,2003
20000,Shareef Abdur-Rahim,205.74,PF,0.364,0.3,2003
20001,Shareef Abdur-Rahim,205.74,PF,0.385,0.7,2004
20002,Shareef Abdur-Rahim,205.74,PF,0.227,0.3,2005
20003,Shareef Abdur-Rahim,205.74,C,0.15,0.3,2006
20016,Shawn Kemp,208.28,PF,0.364,0.2,2000
20019,Shawn Marion,200.66,SF,0.182,0.4,1999
20020,Shawn Marion,200.66,SF,0.256,1.0,2000
20021,Shawn Marion,200.66,SF,0.393,1.5,2001
20022,Shawn Marion,200.66,SF,0.387,4.5,2002
20023,Shawn Marion,200.66,SF,0.34,3.4,2003
20024,Shawn Marion,200.66,PF,0.334,4.2,2004
20025,Shawn Marion,200.66,PF,0.331,3.6,2005
20026,Shawn Marion,200.66,SF,0.317,3.2,2006
20027,Shawn Marion,200.66,PF,0.333,3.1,2007
20028,Shawn Marion,200.66,PF,0.347,3.6,2007
20029,Shawn Marion,200.66,PF,0.258,1.9,2007
20030,Shawn Marion,200.66,SF,0.189,0.8,2008
20031,Shawn Marion,200.66,SF,0.2,1.0,2008
20032,Shawn Marion,200.66,SF,0.154,0.5,2008
20033,Shawn Marion,200.66,SF,0.158,0.3,2009
20034,Shawn Marion,200.66,SF,0.152,0.4,2010
20035,Shawn Marion,200.66,SF,0.294,1.1,2011
20036,Shawn Marion,200.66,PF,0.315,1.1,2012
20037,Shawn Marion,200.66,SF,0.358,2.1,2013
20038,Shawn Marion,200.66,SF,0.261,0.8,2014
20039,Smush Parker,193.04,PG,0.322,1.8,2002
20040,Smush Parker,193.04,PG,0.231,0.8,2004
20041,Smush Parker,193.04,PG,0.222,0.8,2004
20042,Smush Parker,193.04,PG,0.25,0.8,2004
20043,Smush Parker,193.04,PG,0.366,4.0,2005
20044,Smush Parker,193.04,PG,0.365,3.7,2006
20045,Smush Parker,193.04,PG,0.231,2.8,2007
20046,Smush Parker,193.04,PG,0.25,2.7,2007
20047,Smush Parker,193.04,PG,0.222,2.8,2007
20050,Speedy Claxton,180.34,PG,0.121,0.5,2001
20051,Speedy Claxton,180.34,PG,0.0,0.4,2002
20052,Speedy Claxton,180.34,PG,0.182,0.4,2003
20053,Speedy Claxton,180.34,PG,0.18,1.0,2004
20054,Speedy Claxton,180.34,PG,0.192,1.1,2004
20055,Speedy Claxton,180.34,PG,0.111,0.6,2004
20056,Speedy Claxton,180.34,PG,0.27,0.9,2005
20057,Speedy Claxton,180.34,PG,0.214,0.7,2006
20059,Raja Bell,195.58,SG,0.273,0.6,2001
20060,Raja Bell,195.58,SG,0.412,0.7,2002
20061,Raja Bell,195.58,SG,0.373,2.0,2003
20062,Raja Bell,195.58,SG,0.403,2.1,2004
20063,Raja Bell,195.58,SG,0.442,5.6,2005
20064,Raja Bell,195.58,SG,0.413,6.4,2006
20065,Raja Bell,195.58,SG,0.401,5.9,2007
20066,Raja Bell,195.58,SG,0.421,4.0,2008
20067,Raja Bell,195.58,SG,0.468,4.3,2008
20068,Raja Bell,195.58,SG,0.395,3.9,2008
20069,Raja Bell,195.58,SG,0.444,4.5,2009
20070,Raja Bell,195.58,SG,0.375,4.8,2009
20072,Raja Bell,195.58,SG,0.352,2.8,2010
20073,Raja Bell,195.58,SG,0.391,2.6,2011
20077,Ryan Humphrey,203.2,PF,0.0,0.5,2003
20079,Stephon Marbury,187.96,PG,0.313,3.7,1997
20080,Stephon Marbury,187.96,PG,0.335,4.0,1998
20081,Stephon Marbury,187.96,PG,0.205,2.2,1998
20082,Stephon Marbury,187.96,PG,0.367,5.1,1998
20083,Stephon Marbury,187.96,PG,0.283,3.1,1999
20084,Stephon Marbury,187.96,PG,0.328,5.0,2000
20085,Stephon Marbury,187.96,PG,0.286,3.0,2001
20086,Stephon Marbury,187.96,PG,0.301,3.7,2002
20087,Stephon Marbury,187.96,PG,0.318,3.4,2003
20088,Stephon Marbury,187.96,PG,0.314,3.5,2003
20089,Stephon Marbury,187.96,PG,0.321,3.3,2003
20090,Stephon Marbury,187.96,PG,0.354,4.0,2004
20091,Stephon Marbury,187.96,PG,0.317,1.7,2005
20092,Stephon Marbury,187.96,PG,0.357,4.7,2006
20093,Stephon Marbury,187.96,PG,0.378,3.1,2007
20094,Stephon Marbury,187.96,PG,0.24,1.1,2008
20095,Ryan Bowen,205.74,SF,0.111,0.2,1999
20096,Ryan Bowen,205.74,SF,0.364,0.2,2000
20097,Ryan Bowen,205.74,SF,0.083,0.2,2001
20101,Ryan Bowen,205.74,SF,0.136,0.3,2005
20105,Ruben Patterson,195.58,SF,0.167,0.3,1998
20106,Ruben Patterson,195.58,SF,0.444,0.3,1999
20107,Ruben Patterson,195.58,SF,0.056,0.5,2000
20108,Ruben Patterson,195.58,SF,0.25,0.5,2001
20109,Ruben Patterson,195.58,SF,0.15,0.3,2002
20110,Ruben Patterson,195.58,SF,0.167,0.2,2003
20111,Ruben Patterson,195.58,SF,0.08,0.4,2004
20112,Ruben Patterson,195.58,SF-SG,0.077,0.2,2005
20113,Ruben Patterson,195.58,SF,0.0,0.2,2005
20114,Ruben Patterson,195.58,SG,0.167,0.2,2005
20115,Ruben Patterson,195.58,SF,0.158,0.2,2006
20117,Rashard Lewis,208.28,SF,0.167,0.3,1998
20118,Rashard Lewis,208.28,SF,0.333,1.5,1999
20119,Rashard Lewis,208.28,PF,0.432,3.7,2000
20120,Rashard Lewis,208.28,SF,0.389,4.5,2001
20121,Rashard Lewis,208.28,SF,0.346,2.8,2002
20122,Rashard Lewis,208.28,SF,0.376,4.8,2003
20123,Rashard Lewis,208.28,SF,0.4,6.1,2004
20124,Rashard Lewis,208.28,SF,0.384,4.7,2005
20125,Rashard Lewis,208.28,SF,0.39,6.5,2006
20126,Rashard Lewis,208.28,PF,0.409,6.8,2007
20127,Rashard Lewis,208.28,PF,0.397,7.0,2008
20128,Rashard Lewis,208.28,PF,0.397,5.9,2009
20129,Rashard Lewis,208.28,SF-PF,0.357,4.3,2010
20130,Rashard Lewis,208.28,PF,0.367,4.8,2010
20131,Rashard Lewis,208.28,SF,0.347,3.9,2010
20132,Rashard Lewis,208.28,SF,0.239,2.4,2011
20133,Rashard Lewis,208.28,PF,0.389,2.4,2012
20134,Rashard Lewis,208.28,SF,0.343,2.2,2013
20135,Rasheed Wallace,210.82,PF,0.205,0.5,1997
20136,Rasheed Wallace,210.82,PF,0.419,0.6,1998
20137,Rasheed Wallace,210.82,PF,0.16,0.6,1999
20138,Rasheed Wallace,210.82,PF,0.321,2.1,2000
20139,Rasheed Wallace,210.82,PF,0.36,4.0,2001
20140,Rasheed Wallace,210.82,PF,0.358,4.1,2002
20141,Rasheed Wallace,210.82,PF,0.331,3.6,2003
20142,Rasheed Wallace,210.82,PF,0.341,3.8,2003
20143,Rasheed Wallace,210.82,PF,0.167,6.0,2003
20144,Rasheed Wallace,210.82,PF,0.319,3.1,2003
20145,Rasheed Wallace,210.82,PF,0.318,3.0,2004
20146,Rasheed Wallace,210.82,PF,0.357,5.4,2005
20147,Rasheed Wallace,210.82,C,0.351,3.9,2006
20148,Rasheed Wallace,210.82,C,0.356,4.1,2007
20149,Rasheed Wallace,210.82,C,0.354,4.8,2008
20150,Rasheed Wallace,210.82,C,0.283,3.7,2009
20151,Rasheed Wallace,210.82,C,0.319,3.3,2012
20152,Rasual Butler,200.66,SG,0.292,2.4,2002
20153,Rasual Butler,200.66,SF,0.463,2.4,2003
20154,Rasual Butler,200.66,SF,0.373,2.4,2004
20155,Rasual Butler,200.66,SF,0.38,3.1,2005
20156,Rasual Butler,200.66,SF,0.369,4.5,2006
20157,Rasual Butler,200.66,SF,0.331,2.6,2007
20158,Rasual Butler,200.66,SF,0.39,4.4,2008
20159,Rasual Butler,200.66,SF,0.336,5.3,2009
20160,Rasual Butler,200.66,SG,0.338,2.9,2010
20161,Rasual Butler,200.66,SG,0.326,3.1,2010
20162,Rasual Butler,200.66,SG,0.571,1.2,2010
20163,Rasual Butler,200.66,SF,0.273,2.3,2011
20164,Rasual Butler,200.66,SG,0.419,1.2,2013
20165,Rasual Butler,200.66,SF,0.387,3.1,2014
20166,Rasual Butler,200.66,SF,0.306,1.1,2015
20191,Richard Hamilton,200.66,SG,0.364,1.1,1999
20192,Richard Hamilton,200.66,SF,0.274,1.9,2000
20193,Richard Hamilton,200.66,SG,0.381,0.7,2001
20194,Richard Hamilton,200.66,SG,0.269,1.5,2002
20195,Richard Hamilton,200.66,SG,0.265,0.9,2003
20196,Richard Hamilton,200.66,SG,0.305,1.6,2004
20197,Richard Hamilton,200.66,SG,0.458,1.5,2005
20198,Richard Hamilton,200.66,SG,0.341,1.7,2006
20199,Richard Hamilton,200.66,SG,0.44,2.0,2007
20200,Richard Hamilton,200.66,SG,0.368,2.8,2008
20201,Richard Hamilton,200.66,SG,0.297,3.0,2009
20202,Richard Hamilton,200.66,SG,0.382,2.6,2010
20203,Richard Hamilton,200.66,SG,0.37,1.6,2011
20204,Richard Hamilton,200.66,SG,0.308,1.0,2012
20205,Richard Jefferson,200.66,SF,0.232,0.7,2001
20206,Richard Jefferson,200.66,SF,0.25,0.3,2002
20207,Richard Jefferson,200.66,SF,0.364,1.6,2003
20208,Richard Jefferson,200.66,SF,0.337,2.7,2004
20209,Richard Jefferson,200.66,SF,0.319,2.4,2005
20210,Richard Jefferson,200.66,SF,0.359,2.6,2006
20211,Richard Jefferson,200.66,SF,0.362,2.6,2007
20212,Richard Jefferson,200.66,SF,0.397,3.6,2008
20213,Richard Jefferson,200.66,SF,0.316,2.3,2009
20214,Richard Jefferson,200.66,SF,0.44,3.8,2010
20215,Richard Jefferson,200.66,SF,0.42,4.3,2011
20216,Richard Jefferson,200.66,SF,0.421,4.6,2011
20217,Richard Jefferson,200.66,SF,0.418,3.6,2011
20218,Richard Jefferson,200.66,SF,0.311,0.8,2012
20219,Richard Jefferson,200.66,SF,0.409,3.7,2013
20220,Richard Jefferson,200.66,SF,0.426,2.1,2014
20221,Richard Jefferson,200.66,SF,0.382,2.3,2015
20222,Richard Jefferson,200.66,SF,0.333,2.4,2016
20223,Richard Jefferson,200.66,SF,0.286,0.4,2017
20224,Rick Brunson,193.04,PG,0.361,1.6,1997
20225,Rick Brunson,193.04,PG,0.0,0.3,1998
20226,Rick Brunson,193.04,PG,0.154,0.4,1999
20227,Rick Brunson,193.04,PG,0.143,0.6,2000
20228,Rick Brunson,193.04,PG,0.182,1.6,2000
20229,Rick Brunson,193.04,PG,0.0,0.2,2000
20230,Rick Brunson,193.04,PG,0.545,0.2,2001
20231,Rick Brunson,193.04,PG,0.667,0.4,2002
20232,Rick Brunson,193.04,PG,0.478,0.6,2003
20234,Rick Brunson,193.04,PG,0.478,0.6,2003
20235,Rick Brunson,193.04,PG,0.369,1.6,2004
20236,Rick Brunson,193.04,PG,0.385,0.5,2005
20237,Rick Brunson,193.04,PG,0.0,0.3,2005
20238,Rick Brunson,193.04,PG,0.417,0.5,2005
20239,Rick Fox,200.66,SF,0.325,3.2,1997
20240,Rick Fox,200.66,SF,0.337,2.2,1998
20241,Rick Fox,200.66,SF,0.326,2.2,1999
20242,Rick Fox,200.66,SF,0.393,3.7,2000
20243,Rick Fox,200.66,SF,0.313,2.5,2001
20244,Rick Fox,200.66,SF,0.375,3.7,2002
20245,Rick Fox,200.66,SF,0.246,1.6,2003
20246,Ricky Davis,200.66,SG,0.167,0.3,1998
20249,Ricky Davis,200.66,SF,0.314,0.4,2001
20250,Ricky Davis,200.66,SG,0.363,2.6,2002
20251,Ricky Davis,200.66,SF-SG,0.371,1.8,2003
20252,Ricky Davis,200.66,SG,0.354,2.2,2003
20253,Ricky Davis,200.66,SF,0.38,1.6,2003
20254,Ricky Davis,200.66,SG,0.339,2.2,2004
20255,Ricky Davis,200.66,SG-SF,0.302,3.1,2005
20256,Ricky Davis,200.66,SG,0.32,3.0,2005
20257,Ricky Davis,200.66,SF,0.282,3.3,2005
20258,Ricky Davis,200.66,SF,0.397,3.8,2006
20259,Ricky Davis,200.66,SF,0.405,4.1,2007
20260,Ricky Davis,200.66,SG,0.315,3.1,2008
20261,Ricky Davis,200.66,SF,0.381,1.2,2009
20267,Robert Horry,208.28,PF,0.204,1.3,1997
20268,Robert Horry,208.28,PF,0.444,1.2,1998
20269,Robert Horry,208.28,PF,0.309,1.2,1999
20270,Robert Horry,208.28,PF,0.346,2.0,2000
20271,Robert Horry,208.28,PF,0.374,2.5,2001
20272,Robert Horry,208.28,PF,0.288,2.2,2002
20273,Robert Horry,208.28,PF,0.38,1.3,2003
20274,Robert Horry,208.28,PF,0.37,1.8,2004
20275,Robert Horry,208.28,PF,0.368,2.3,2005
20276,Robert Horry,208.28,PF,0.336,2.2,2006
20277,Robert Horry,208.28,PF,0.257,1.6,2007
20278,Robert Pack,187.96,PG,0.5,0.5,1997
20279,Robert Pack,187.96,PG,0.0,0.2,1998
20280,Robert Pack,187.96,PG,0.364,0.4,1999
20281,Robert Pack,187.96,PG,0.387,0.4,2000
20282,Robert Pack,187.96,PG,0.25,0.3,2001
20283,Robert Pack,187.96,PG,0.0,0.2,2002
20292,Rod Strickland,190.5,PG,0.25,0.6,1997
20293,Rod Strickland,190.5,PG,0.286,1.0,1998
20294,Rod Strickland,190.5,PG,0.048,0.3,1999
20295,Rod Strickland,190.5,PG,0.235,0.3,2000
20296,Rod Strickland,190.5,PG,0.25,0.5,2000
20298,Rod Strickland,190.5,PG,0.308,0.3,2001
20299,Rod Strickland,190.5,PG,0.091,0.2,2002
20300,Rod Strickland,190.5,PG,0.278,0.6,2003
20301,Rod Strickland,190.5,PG,0.303,0.7,2003
20302,Rod Strickland,190.5,PG,0.0,0.2,2003
20304,Rodney Rogers,200.66,SF,0.34,2.8,1997
20305,Rodney Rogers,200.66,SF,0.286,1.3,1998
20306,Rodney Rogers,200.66,PF,0.439,3.2,1999
20307,Rodney Rogers,200.66,SF,0.296,2.3,2000
20308,Rodney Rogers,200.66,SF,0.374,3.1,2001
20309,Rodney Rogers,200.66,SF,0.35,2.8,2001
20310,Rodney Rogers,200.66,SF,0.411,3.5,2001
20311,Rodney Rogers,200.66,PF,0.333,1.9,2002
20312,Rodney Rogers,200.66,PF,0.329,2.2,2003
20313,Rodney Rogers,200.66,SF-PF,0.286,2.9,2004
20314,Rodney Rogers,200.66,SF,0.272,3.1,2004
20315,Rodney Rogers,200.66,PF,0.303,2.7,2004
20316,Rodney White,205.74,SF,0.222,0.6,2001
20317,Rodney White,205.74,SG,0.239,1.9,2002
20318,Rodney White,205.74,SF,0.379,1.2,2003
20319,Rodney White,205.74,SF,0.4,1.0,2004
20320,Rodney White,205.74,SF,0.432,1.0,2004
20321,Rodney White,205.74,SF,0.313,1.0,2004
20322,Ron Mercer,200.66,SG,0.107,0.4,1997
20323,Ron Mercer,200.66,SG,0.167,0.7,1998
20324,Ron Mercer,200.66,SG,0.313,0.7,1999
20325,Ron Mercer,200.66,SG,0.385,1.1,1999
20326,Ron Mercer,200.66,SG,0.0,0.3,1999
20327,Ron Mercer,200.66,SG,0.304,0.8,2000
20328,Ron Mercer,200.66,SG,0.29,1.2,2001
20329,Ron Mercer,200.66,SG,0.298,1.4,2001
20330,Ron Mercer,200.66,SG,0.2,0.4,2001
20331,Ron Mercer,200.66,SG,0.188,0.2,2002
20332,Ron Mercer,200.66,SG,0.286,0.2,2003
20333,Ron Mercer,200.66,SF,0.0,0.2,2004
20337,Qyntel Woods,203.2,PF,0.333,0.2,2002
20338,Qyntel Woods,203.2,SF,0.345,0.5,2003
20340,Qyntel Woods,203.2,SF,0.367,1.2,2005
20341,Steve Francis,190.5,PG,0.345,4.0,1999
20342,Steve Francis,190.5,PG,0.396,4.2,2000
